buffer,site,water_area_mn,natural_area_mn,anthropogenic_area_mn,water_cohesion,natural_cohesion,anthropogenic_cohesion,water_core_mn,natural_core_mn,anthropogenic_core_mn,water_ed,natural_ed,anthropogenic_ed,water_lpi,natural_lpi,anthropogenic_lpi,water_np,natural_np,anthropogenic_np,water_pd,natural_pd,anthropogenic_pd,water_split,natural_split,anthropogenic_split,water_tca,natural_tca,anthropogenic_tca,landscape_split
500,LU13_19,NA,2.02453125,47.0275,NA,97.53713158017364,99.83099461967406,NA,1.1171875,30.0075,NA,169.22689498866785,169.22689498866785,NA,12.887182070007555,59.21367413749685,NA,16,1,NA,20.146058927222363,1.2591286829513977,NA,30.261337283716422,2.8520424234849284,NA,17.875,30.0075,2.6063971267111654
750,LU13_19,NA,2.0862820512820512,24.158125,NA,98.17115555757941,99.83750268133049,NA,1.2808974358974359,16.130625,NA,150.5639124145002,150.5639124145002,NA,11.61392716189834,53.917892105226194,NA,39,4,NA,21.910420090169804,2.2472225733507494,NA,32.27210661039092,3.439749887391107,NA,49.955,64.5225,3.1084347319176864
1000,LU13_19,NA,3.173028846153846,12.574791666666668,NA,98.95543409366041,99.84561984255636,NA,2.179519230769231,8.471458333333333,NA,131.72098323810124,131.72098323810124,NA,21.35598854049605,47.488089396793235,NA,52,12,NA,16.46116589373051,3.798730590860887,NA,16.26359547608517,4.43432935269424,NA,113.335,101.6575,3.4843173601477733
1250,LU13_19,NA,3.876385135135135,12.884375,NA,99.09331681788963,99.79206330501617,NA,2.6911486486486487,8.70921875,NA,135.73967677648693,135.73967677648693,NA,22.138325870558464,40.95060369876421,NA,74,16,NA,15.010065871876918,3.2454196479733874,NA,14.686683885712764,5.962714940881799,NA,199.145,139.3475,4.240922952418448
1500,LU13_19,NA,3.4935629921259843,12.64904761904762,NA,99.22097632560765,99.84313848080656,NA,2.4473818897637796,8.219285714285714,NA,141.36928363732488,141.36928363732488,NA,23.132610802713895,36.97770728698564,NA,127,21,NA,17.904661203630276,2.96061326989162,NA,12.898503893219846,7.313323952964272,NA,310.8175,172.605,4.667115621484812
1750,LU13_19,NA,3.049150485436893,11.225416666666668,NA,99.25730127108643,99.84205520991367,NA,2.153859223300971,7.2796666666666665,NA,143.07367439209233,143.07367439209233,NA,23.33924939435944,34.22549260924201,NA,206,30,NA,21.34963920664326,3.1091707582490185,NA,12.493350888416998,8.53668498390748,NA,443.695,218.39,5.071403661664234
2000,LU13_19,NA,3.1189154411764703,13.711500000000001,NA,99.31205608801058,99.85142056830189,NA,2.1630055147058824,8.598333333333333,NA,150.54100612055348,150.54100612055348,NA,23.568695472695662,31.71137343314625,NA,272,30,NA,21.592614055839135,2.3815383149822575,NA,12.551758947445778,9.94350357602681,NA,588.3375,257.95,5.548210866582362
2250,LU13_19,NA,2.741140350877193,14.288285714285715,NA,99.31318058288082,99.87416322157603,NA,1.8959398496240603,8.982428571428573,NA,153.45980217153289,153.45980217153289,NA,21.999397667845187,30.72019475406339,NA,399,35,NA,25.034430184370105,2.196002647751764,NA,13.128122897245966,10.595868305831786,NA,756.48,314.385,5.863425767243874
2500,LU13_19,NA,2.5747047970479704,12.703777777777779,NA,99.31646438070014,99.87298450933929,NA,1.7643588560885608,7.7846111111111105,NA,161.21718619736066,161.21718619736066,NA,20.78249862746294,28.24516053600114,NA,542,45,NA,27.552410581752373,2.2875617641676325,NA,13.987259180647674,12.533874999305453,NA,956.2825,350.3075,6.610371825110061
2750,LU13_19,NA,2.401354595336077,10.14641129032258,NA,99.28011027847357,99.86875483561259,NA,1.6407064471879287,5.953870967741935,NA,167.7378958803025,167.7378958803025,NA,19.013915824286194,25.401579634108163,NA,729,62,NA,30.634564108813635,2.6054087445081553,NA,15.780044067846946,15.493499986248459,NA,1196.075,369.14,7.817729647950468
3000,LU13_19,NA,2.0982998037291463,10.66523076923077,NA,99.19123622140003,99.88829657292145,NA,1.4233930323846908,5.950615384615384,NA,177.11332614609518,177.11332614609518,NA,17.12072529298591,23.90180502100104,NA,1019,65,NA,35.989167931496965,2.295678032921789,NA,18.424544869742466,17.50329110221518,NA,1450.4375,386.78999999999996,8.97605334572996
3250,LU13_19,NA,1.9153966165413534,10.764756944444445,NA,99.10200432431098,99.89450800646522,NA,1.2903684210526316,5.773472222222222,NA,184.06700897506124,184.06700897506124,NA,15.280252457457246,22.849837774714526,NA,1330,72,NA,40.029615896272134,2.1670168003996944,NA,21.34525141279112,19.15223664129273,NA,1716.19,415.69,10.094683049963598
3500,LU13_19,NA,1.7016197383390217,11.640743243243243,NA,98.9956392357175,99.90084220601352,NA,1.1299274744027303,5.9949324324324325,NA,193.5054780698766,193.5054780698766,NA,13.545188804427877,21.96217747194456,NA,1758,74,NA,45.6284126412505,1.9206499064007603,NA,24.57470636013827,20.731848605145085,NA,1986.4125,443.625,11.245151880664434
3750,LU13_19,8.307500000000001,1.6531454674893213,10.342444444444444,98.33919704173772,98.94528724953912,99.90289506397562,6.07,1.0929152823920265,5.10875,0.20577504265309604,198.1184020550369,197.92393333340868,0.18785452382863688,11.936139637587184,20.685140441466608,1,2107,90,0.022612642049790774,47.64483679890916,2.0351377844811696,283371.8359672131,26.64785073274705,23.370792345867493,6.07,2302.7725,459.7875,12.450438168992717
4000,LU13_19,5.6245,1.6862894736842104,9.689660194174758,98.74092909001236,98.9156260406029,99.90467745830274,4.633,1.1174936842105263,4.603349514563107,0.5237428432577799,199.8918724452629,199.5867698781279,0.4562625034907908,10.497217802486338,19.505147487773534,5,2375,103,0.09938194369217834,47.20642325378471,2.047268040058874,45772.41082528213,28.06616997742374,26.28409540833019,23.165,2654.0475,474.14500000000004,13.568934753542573
4250,LU13_19,6.104166666666667,1.6942479599406528,7.903216911764706,98.72893853326609,98.93436005439004,99.90412444219584,5.028333333333333,1.123781528189911,3.6307720588235295,0.7774043849833294,200.8661499818195,200.4144982836355,0.4949239807682657,9.299358795454605,18.511204571806896,6,2696,136,0.10564952004303457,47.47185100600353,2.3947224543087837,38645.72924757444,28.592669188439803,29.182441431050574,30.169999999999998,3029.715,493.78499999999997,14.436877349254503
4500,LU13_19,7.397916666666667,1.6709674546632125,7.401544585987262,98.79033678633347,98.92606182449623,99.9059103955957,6.1475,1.103949158031088,3.265796178343949,0.8136495204690579,204.02418800958628,203.50112760357047,0.44149910997266495,8.616045781136918,17.764733555306762,6,3088,157,0.09424511820104917,48.50482083413998,2.466080592927453,43680.062491065604,29.112190428242943,31.68595077497107,36.885,3408.995,512.73,15.167028352910625
4750,LU13_19,7.451666666666667,1.611088653470867,7.090279329608938,98.79097485722127,98.94572718612403,99.91069441859722,6.189583333333333,1.0601414831335378,3.0296508379888265,0.7571009940298992,207.0643021241829,206.56802735714652,0.396279631093024,10.234080964690474,17.504717782497714,6,3587,179,0.08459228983574292,50.572090606801645,2.523669980099664,53841.21960917813,27.78499691579194,32.63491417033054,37.1375,3802.7275,542.3075,15.003469783136591
5000,LU13_19,7.451666666666667,1.5810265104808878,7.462273936170213,98.78804215955711,98.91286406338298,99.91524836340572,6.189583333333333,1.032833538840937,3.139454787234042,0.6833208630457023,209.4887436566955,209.04083128464322,0.35766184651875377,10.154281635083755,17.4729725602773,6,4055,188,0.07634869978164271,51.59899626909353,2.392259259824805,66095.6929723044,29.490048370975334,32.75367580982383,37.1375,4188.14,590.2175,15.514508027319229
250,LU13_45,NA,2.120625,5.78875,NA,98.99008239812167,99.45424111440926,NA,1.215,3.39875,NA,163.50947158524428,163.50947158524428,NA,41.67497507477567,54.91026919242273,NA,4,2,NA,19.940179461615156,9.970089730807578,NA,5.757026573880033,3.307971588403521,NA,4.86,6.7975,2.1008366465329584
500,LU13_45,NA,1.9740384615384616,17.92,NA,98.30746126360197,99.82960074843919,NA,1.2005769230769232,13.525833333333333,NA,115.26960244263276,115.26960244263276,NA,17.875916774213856,66.56174257924393,NA,13,3,NA,16.368157637948944,3.777267147218987,NA,23.292440915359556,2.256723391811947,NA,15.6075,40.5775,2.057390043530113
750,LU13_45,NA,3.5434782608695654,19.3025,NA,98.7033086847981,99.70146497499982,NA,2.4776086956521737,13.814,NA,121.45214521452144,121.45214521452144,NA,18.948107576715117,46.784635910399544,NA,23,5,NA,12.92044098026824,2.8087915174496167,NA,17.952837832586795,4.505150956510969,NA,56.985,69.07,3.6014019462342968
1000,LU13_45,NA,6.1224107142857145,20.626785714285717,NA,98.8324658948866,99.81763219041756,NA,4.319642857142857,14.36357142857143,NA,123.47418583664488,123.47418583664488,NA,17.374095593939494,44.712885708405246,NA,28,7,NA,8.865950002374808,2.216487500593702,NA,19.89530954848383,5.000498735429964,NA,120.95,100.545,3.9961132855631516
1250,LU13_45,NA,10.375,13.972307692307693,NA,99.24734561223471,99.78314314260953,NA,7.796166666666666,9.562692307692307,NA,116.4965813873278,116.4965813873278,NA,20.831727160218307,35.8507983525736,NA,30,13,NA,6.086550751689018,2.6375053257319077,NA,13.320554914310048,7.77884931818676,NA,233.885,124.31500000000001,4.910972289608968
1500,LU13_45,NA,15.169140625,11.188375,NA,99.54259618399436,99.76066445644956,NA,11.908515625,7.667624999999999,NA,105.10025663442285,105.10025663442285,NA,20.042513889280578,30.28427197608505,NA,32,20,NA,4.5122535886516815,2.820158492907301,NA,9.231966180614409,10.900781293115624,NA,381.0725,153.3525,4.998604605339178
1750,LU13_45,NA,18.166089743589744,6.571730769230769,NA,99.61855571899365,99.72990822475253,NA,14.471474358974358,4.367115384615384,NA,104.53214480060117,104.53214480060117,NA,20.480163768754373,25.001684330543394,NA,39,39,NA,4.042393304138271,4.042393304138271,NA,8.367161740451962,15.9918463031372,NA,564.3875,170.3175,5.493095790573996
2000,LU13_45,NA,13.482676056338029,5.495272727272728,NA,99.6453789729053,99.73867856148998,NA,10.896619718309859,3.514409090909091,NA,103.48071869218982,103.48071869218982,NA,20.526236393518115,22.506371525434496,NA,71,55,NA,5.637112845471651,4.36677755635128,NA,8.832118241492148,19.731306103022973,NA,773.66,193.29250000000002,6.101132219269029
2250,LU13_45,NA,11.374675925925926,6.293922413793104,NA,99.6361609083125,99.79325115591307,NA,9.204074074074073,4.011810344827587,NA,104.52067366901734,104.52067366901734,NA,20.217444168150546,21.85643350773841,NA,108,58,NA,6.777480565731365,3.639758081596473,NA,9.801900622497534,20.929698270303103,NA,994.04,232.685,6.67556618905466
2500,LU13_45,NA,7.509480198019802,7.75698275862069,NA,99.6179363994346,99.83274002256056,NA,6.029628712871287,4.949181034482758,NA,109.34910159546882,109.34910159546882,NA,18.97885927537853,22.094294343152907,NA,202,58,NA,10.27038569874213,2.9489226263715027,NA,10.090864375746667,20.483107934267274,NA,1217.985,287.0525,6.760399403213081
2750,LU13_45,NA,5.461593567251462,7.205281690140845,NA,99.5643814849617,99.8485061431243,NA,4.358391812865497,4.49387323943662,NA,115.35907608512927,115.35907608512927,NA,17.983958410382275,20.850389167199005,NA,342,71,NA,14.373129812056618,2.9838953703392392,NA,11.140923528523405,23.00058062937475,NA,1490.57,319.065,7.5054604717590205
3000,LU13_45,NA,4.340033718689788,8.510625000000001,NA,99.50461329983983,99.86228289733548,NA,3.4227312138728325,5.0954411764705885,NA,122.18493924837523,122.18493924837523,NA,17.246044080248655,19.89571559762645,NA,519,68,NA,18.33144956202317,2.401808420457756,NA,12.15656850565298,25.261278171551233,NA,1776.3975,346.49,8.207058553690242
3250,LU13_45,NA,3.834468390804598,8.830743243243242,NA,99.43568315129548,99.8727442453832,NA,2.9853735632183906,5.150810810810811,NA,128.7555327464847,128.7555327464847,NA,16.650161862464312,19.19420937222046,NA,696,74,NA,20.949563024021263,2.227396068645939,NA,13.1989587231085,27.141843108315793,NA,2077.82,381.16,8.880439916706997
3500,LU13_45,NA,3.344823340471092,8.883414634146341,NA,99.38945108579792,99.87865447045215,NA,2.5627542826552463,4.982896341463415,NA,137.30936105209466,137.30936105209466,NA,18.577328257847817,18.434174647404742,NA,934,82,NA,24.243965939044855,2.128485232335844,NA,13.056043492691675,29.426225049131368,NA,2393.6125,408.5975,9.043539510818826
3750,LU13_45,NA,3.069134125636672,9.718192771084338,NA,99.32431107709701,99.88635381750612,NA,2.32874363327674,5.311897590361445,NA,142.95519046596036,142.95519046596036,NA,17.739509955789735,17.8464173856017,NA,1178,83,NA,26.63922841216178,1.8769575197024004,NA,14.481220216205449,31.396612065457347,NA,2743.26,440.8875,9.910260157265263
4000,LU13_45,NA,2.93393789696542,8.56375,NA,99.2823212514802,99.88847679275061,NA,2.2101711362032463,4.492818627450981,NA,147.2581654249221,147.2581654249221,NA,16.68799323380494,16.940582610342002,NA,1417,102,NA,28.165976514107587,2.0274732564848086,NA,16.113387624814976,34.843908102269076,NA,3131.8125,458.26750000000004,11.018116044114906
4250,LU13_45,NA,2.7300592485549133,9.191322115384615,NA,99.23044095000924,99.89497164002809,NA,2.0411156069364162,4.664927884615385,NA,151.62267340506085,151.62267340506085,NA,15.609757171283173,16.519880610681646,NA,1730,104,NA,30.46364612865168,1.8313405765201007,NA,17.892406552079564,36.641799732219745,NA,3531.13,485.15250000000003,12.02199540946669
4500,LU13_45,0.14250000000000002,2.5949732490272375,8.114251968503938,88.69528548338988,99.20248726386454,99.8982908705084,0,1.9259946498054474,3.9540748031496062,0.048695739594034615,155.83579168276768,155.78709594317363,0.0039663465314495935,14.66487906177447,15.888791497409699,2,2056,127,0.03141660618969975,32.29627116301134,1.9949544930459342,625291724.9542913,19.41716746414902,39.61046222517829,0,3959.845,502.16749999999996,13.02988052170849
4750,LU13_45,6.373333333333334,2.4499660773026317,8.644399224806202,98.45213794096253,99.17876312377398,99.90098644007178,5.054166666666666,1.806377467105263,4.061046511627906,0.3306279181086109,159.51422369763267,159.2710112632031,0.18032968326691404,14.206285032283809,15.407860202902619,3,2432,129,0.042297814683404385,34.28942843667982,1.8188060313863885,247317.2560908128,20.421676523623844,42.12180403056862,15.1625,4393.11,523.875,13.752832668545574
5000,LU13_45,6.095833333333334,2.464689828614009,8.264657534246576,98.70590961145204,99.15687974538646,99.90440942483319,5.098333333333334,1.8107544709388972,3.8166438356164387,0.5153692986873671,160.58970972937703,160.27539808301708,0.3510555685811788,13.605431356149772,15.052092065317016,6,2684,146,0.07635100721294327,34.154350559923294,1.8578745088482864,76444.94907439106,21.671442282069027,44.13662783007973,30.59,4860.065,557.23,14.531995115576246
250,LU13_8,NA,7.77875,1.5033333333333334,NA,99.8379276749001,98.45108205990145,NA,6.18375,0.7908333333333334,NA,78.7342718325651,78.7342718325651,NA,77.51339230098418,22.29973838295752,NA,2,3,NA,9.966363523109505,14.949545284664259,NA,1.664357054690657,20.108646695149844,NA,12.3675,2.3725,1.5371314115352492
500,LU13_8,NA,9.238333333333333,7.999166666666667,NA,99.57114127413469,99.36147434451368,NA,7.79875,5.9775,NA,66.60161782757861,66.60161782757861,NA,64.81067640300904,29.618205281546068,NA,6,3,NA,7.554058732806649,3.7770293664033243,NA,2.372689606504895,11.394960686739019,NA,46.792500000000004,17.9325,1.963784975074872
750,LU13_8,NA,14.561111111111112,7.827916666666667,NA,99.58337763827959,99.42448271126872,NA,12.686944444444444,5.615833333333333,NA,67.66188717401378,67.66188717401378,NA,59.54892075217324,22.728102574185122,NA,9,6,NA,5.0556827278217025,3.3704551518811345,NA,2.7280452565774524,19.008739487887123,NA,114.18249999999999,33.695,2.385665690812559
1000,LU13_8,NA,22.468863636363636,8.58375,NA,99.67298469707845,99.42759810627425,NA,20.157045454545454,6.21875,NA,57.51557416627748,57.51557416627748,NA,56.66463496687274,17.56971764650007,NA,11,8,NA,3.4829139324473015,2.533028314507128,NA,2.9149996592078766,31.29526440961486,NA,221.7275,49.75,2.666617390188038
1250,LU13_8,NA,33.802708333333335,10.915000000000001,NA,99.72098404719758,99.45544845869298,NA,30.995,7.8453125,NA,48.98037843402762,48.98037843402762,NA,54.6071883193614,14.22550854291235,NA,12,8,NA,2.4343116223165517,1.6228744148777012,NA,2.9626211580176993,47.51424846603792,NA,371.94,62.7625,2.7887370762332133
1500,LU13_8,NA,46.39576923076923,10.610750000000001,NA,99.75411162987788,99.48157924723496,NA,43.16211538461538,7.586500000000001,NA,42.17820874794237,42.17820874794237,NA,52.79960239829962,11.9992527343929,NA,13,10,NA,1.832915640057666,1.4099351077366662,NA,2.971803707685225,66.6001381256266,NA,561.1075,75.86500000000001,2.8448614800531224
1750,LU13_8,NA,36.22869565217391,7.735441176470588,NA,99.7505467167907,99.59675795737438,NA,33.63510869565217,5.3066176470588236,NA,44.9903473652842,44.9903473652842,NA,50.06594887342739,12.538837278604836,NA,23,17,NA,2.384006426452106,1.7620917065080783,NA,3.1025159789656027,63.50270538061236,NA,773.6075,90.2125,2.9579986993401564
2000,LU13_8,NA,41.70278846153846,10.31514705882353,NA,99.76375488603871,99.69498535792678,NA,38.50586538461538,6.9624999999999995,NA,47.406778180894385,47.406778180894385,NA,45.16226987289919,13.058001159070521,NA,26,17,NA,2.0640981875630144,1.349602661098894,NA,3.5703787410570516,58.593764568151954,NA,1001.1524999999999,118.3625,3.365315119554466
2250,LU13_8,NA,44.06725806451613,7.584583333333334,NA,99.76314806835158,99.72393360364127,NA,40.49685483870968,5.126833333333334,NA,49.08314233766153,49.08314233766153,NA,40.62175954468514,13.525787945388574,NA,31,30,NA,1.945253659508447,1.8825035414597875,NA,4.144922212942534,54.633365796543266,NA,1255.4025000000001,153.805,3.8526309480358085
2500,LU13_8,NA,41.142256097560974,7.003,NA,99.7660065904571,99.73272997104951,NA,37.42280487804878,4.6697500000000005,NA,53.62864634504392,53.62864634504392,NA,39.749434721987434,13.40855968814702,NA,41,40,NA,2.084442811913353,2.0336027433301007,NA,4.256870223787319,55.58425790065173,NA,1534.335,186.79,3.954052668869491
2750,LU13_8,NA,27.137598684210527,7.371395348837209,NA,99.72893474279114,99.74895457573567,NA,24.35644736842105,4.730697674418605,NA,61.13025086916917,61.13025086916917,NA,36.294024507996156,12.614168744372334,NA,76,43,NA,3.194045626521506,1.8071573939529573,NA,4.812154236124171,62.81453560460313,NA,1851.09,203.42,4.46973279797917
3000,LU13_8,NA,13.827527932960894,6.594305555555556,NA,99.68234942332066,99.78724937786798,NA,12.261662011173184,4.044351851851852,NA,68.88196607822776,68.88196607822776,NA,32.622067518596225,12.023703562421854,NA,179,54,NA,6.322362797663199,1.9073049780659928,NA,5.566638060208728,69.15256005566404,NA,2194.8375,218.395,5.151919218535538
3250,LU13_8,NA,9.82485641891892,7.395133928571429,NA,99.63654383729927,99.80872986986985,NA,8.612238175675676,4.393169642857143,NA,75.91612399297472,75.91612399297472,NA,29.294747440391177,11.986930681744644,NA,296,56,NA,8.909530639303973,1.6855868777061571,NA,6.433627491630053,69.58307771624114,NA,2549.2225,246.0175,5.889121351987841
