Site,BUFF_DIST,Feature_Area,Buffer_Area,CONVENTIONAL-SEISMIC,TRAIL,LOW-IMPACT-SEISMIC,PIPELINE,HARVEST-AREA,TAME_PASTURE,ROUGH_PASTURE,CULTIVATION_ABANDONED,CROP,WELL-ABAND,RURAL-RESIDENCE,URBAN-RESIDENCE,COUNTRY-RESIDENCE,RESIDENCE_CLEARING,TRANSMISSION-LINE,RECREATION,RUNWAY,GREENSPACE,TRANSFER_STATION,WELL-GAS,WELL-OIL,WELL-OTHER,WELL-CASED,WELL-BIT,WELL-CLEARED-NOT-DRILLED,CLEARING-UNKNOWN,CLEARING-WELLPAD-UNCONFIRMED,MISC-OIL-GAS-FACILITY,FACILITY-UNKNOWN,OIL-GAS-PLANT,FACILITY-OTHER,CAMP-INDUSTRIAL,URBAN-INDUSTRIAL,GRVL-SAND-PIT,OPEN-PIT-MINE,VEGETATED-EDGE-ROADS,CANAL,ROAD-PAVED-1L,ROAD-UNIMPROVED,ROAD-WINTER-ACCESS,TRUCK-TRAIL,ROAD-PAVED-UNDIV-1L,ROAD-PAVED-UNDIV-2L,ROAD-GRAVEL-1L,ROAD-UNCLASSIFIED,ROAD-GRAVEL-2L,SUMP,BORROWPIT-WET,DUGOUT,BORROWPITS,BORROWPIT-DRY,LAGOON,RESERVOIR,MINES-PITLAKE
CAM56,4250,0,56719092.58,0.013009139,0.000130244,0,0,0.21251812,0,0,0,0,0.000730986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001314023,0,0,0,0,0.001032028,0,0,0,0,0,4.72210210455921e-05,0,0,7.09985170916897e-05,0.000165632,0,0,0
CAM57,4250,0,56719092.58,0.012585447,0.000189582,0,0,0.258109415,0,0,0,0,0.000475341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001221275,0,0,0,0,0.000925627,0,0,0,0,0,0,0,0,0,0.000165632,0,0,0
CAM58,4250,0,56719092.58,0.013904159,0.000180902,0,0,0.212523212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000624854,0,0,0,0,0.000548917,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM59,4250,0,56719092.58,0.013619087,0.000243894,0,0,0.229216127,0,0,0,0,0.000502855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001293274,0,0,0,0,0.000882253,0,0,0,0,0,0,0,0,0.000252255,0.000165632,0,0,0
CAM60,4250,0,56719092.58,0.013936044,0.000276423,0,0,0.209944109,0,0,0,0,0.000379682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001319411,0,0,0,0,0.000843149,0,0,0,0,0,0,0,0,0.000270002,0.000165632,0,0,0
CAM61,4250,0,56719092.58,0.013369523,0.000346042,0,0,0.160798999,0,0,0,0,0.000550998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000278329,0,0,0,0,0,0,0,0,0.00129286,0,0,0,0,0.000708435,0,0,0,0,0,0,0,0,0.000199003,0.000165632,0,0,0
CAM62,4250,0,56719092.58,0.013413358,0.00053942,0,0,0.154964493,0,0,0,0,0.000740774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000278329,0,0,0,0,0,0,0,0,0.001648663,0,0,0.000111792,0,0.000779383,0,0,0,0,0,0,0,0,0.000199003,0.000165632,0,0,0
CAM63,4250,0,56719092.58,0.013662358,0.000779919,0,0,0.189800938,0,0,0,0,0.001499863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000278329,0,0,0,0,0,0,0,0,0.001944649,0,0,0.000367654,0,0.000929604,0,0,0,0,0,4.72210210455925e-05,0,0,0.000414888,0.000165632,0,0,0
CAM64,4250,0,56719092.58,0.020523836,0.000641532,0,0.002054216,0.052143575,0,0,0,0,0.002773889,0,0,0,0,0.003313367,0,0,0,0,0,0.002073096,0.000369287,0.000286618,0,0,0.00037144,0,0,0,0,0,0,0,0,0,0.010486569,0,0,0.001110663,0,0.001042611,0,0.002326305,0.001567028,0,0.000171725,0,0,0,0.000984674,0.004668946,0,0,0
CAM65,4250,0,56719092.58,0.00612375,0.00086192,0,0.002970166,0.218803138,0,0,0,0,0.002080038,0,0,0,0,0,0,0,0,0,0,0.001524663,0.00023463,0,0,0,0.000103328,0,0,0,0,0,0,0,0,0,0.004484973,0,0,0.000388244,5.73506613263973e-05,0.00185552,0,0,0.001695969,0,0,0,8.6641339460283e-05,0,0.000232271,0,0,0,0
CAM66,4250,0,56719092.58,0.007192172,0.000906298,0,0.003235291,0.168449153,0,0,0,0,0.000767158,0,0,0,0,0,0,0,0,0,0.000170317,0,0.00023463,0,0,0,7.96595741927167e-05,0,0,0,0,0,0,0,0,0,0.001262156,0,0,0,0,0.00152427,0,0,6.57310536356872e-05,0,0,0,0,0,8.15323349699472e-05,0,0,0,0
CAM67,4250,0,56719092.58,0.008403958,0.000821199,0,0.004046774,0.129420957,0,0,0,0,0.000564629,0,0,0,0,0,0,0,0,0,0.000607305,0,0,0,0,0,0.000582992,0,0,0,0,0,0,0,0,0,3.86338680943664e-05,0,0,0,0,3.92499602369014e-05,0,0,0,0,0,0,0,0,8.15323349699483e-05,0,0,0,0
CAM68,4250,0,56719092.58,0.009146055,0.001291593,0,0.004397538,0.099332726,0,0,0,0,0.000801403,0,0,0,0,0,0,0,0,0,0.000452025,0,0,0,0,0,0.000540832,0,0,0,0,0,0,0,0,0,0,0,0,4.46563112663171e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM69,4250,0,56719092.58,0.008843965,0.001138275,0,0.000619891,0.115123446,0,0,0,0,0.000660241,0,0,0,0,0,0,0,0,0,0.000310906,0,0,0,0,0,0.000337401,0,0,0,0,0,0,0,0,0,0,0,0,4.46563112663157e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM70,4250,0,56719092.58,0.008816261,0.000935239,0,0.002068585,0.119373828,0,0,0,0,0.000801403,0,0,0,0,0,0,0,0,0,0.000607305,0,0,0,0,0,0.000580632,0,0,0,0,0,0,0,0,0,0,0,0,4.46563112663168e-05,0,0,0,0,0,0,0,0,0,0,8.15323349699484e-05,0,0,0,0
CAM71,4250,0,56719092.58,0.009250609,0.000736928,0,0.007877022,0.095344331,0,0,0,0,0.000570572,0,0,0,0,0,0,0,0,0,0.000702728,0,0,0,0,0,0.000582992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.15323349699477e-05,0,0,0,0
CAM72,4250,0,56719092.58,0.00836854,0.001060148,0,0.007155298,0.091974576,0,0,0,0,0.000385528,0,0,0,0,0,0,0,0,0,0.000607305,0,0,0,0,0,0.000475037,0,0,0,0,0,0,0,0,0,0.000278091,0,0,0,0,0.000278706,0,0,0,0,0,0,0,0,8.15323349699483e-05,0,0,0,0
CAM73,4250,0,56719092.58,0.004954162,0.000892021,0,0.008356606,0.201465738,0,0,0,0,0.003182702,0,0,0,0,0,0,0,0,0,0,0.00232942,0.00198177,0,0,0,0.000103328,0,8.02317486611269e-05,0,0,0,0,0,0,0,0.008482299,0,0,0,0.000118765,0.001869325,0,0,0.003847525,0,0,0.000276848,0.00057904,0,0.001938059,0,0,0,0
CAM74,4250,0,56719092.58,0.005438072,0.000598047,0,0.016968114,0.206634007,0,0,0,0,0.003374835,0,0,0,0,0,0,0,0,0,0,0.003633543,0.003992973,0,0,0,0.001013567,0,0.004458671,0,0.002001253,0,0,0,0,0,0.011457102,0,0,0.00045206,0.000118765,0.002402869,0,0,0.00566008,0,0,0.00015931,0.001957723,0,0.00195582,0.000151712,0,0,0
CAM1,4250,0,56719092.58,0.020736916,0.000917958,0.00043938,0.002946532,0.001005843,0,0,0,0,0.001655254,0,0,0,0,0,0,0,0,0,0,0.000361383,0,0,0,0,0.000103976,0.000145174,0.000263987,0,0,0,0,0,0.013846523,0,0.004852721,0,0,0.001020827,0.000284728,0.000519199,0,0,0.00189758,0,0,0,0.000338134,0,0,0.00053974,0,0,0
CAM2,4250,0,56719092.58,0.02734639,0.001035814,0.000208442,0.001341728,0.001250907,0,0,0,0,0.004071762,0,0,0,0,0.000624322,0,0,0,0,0.000167944,0.00037487,0.000748415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004654492,0,0,0.000979232,0.000458433,0,0,0,0.002492634,0,0,0,0.000410165,0,0,0.000832095,0,0,0
CAM3,4250,0,56719092.58,0.028337068,0.000999702,0.000240721,0.004672285,0.001486975,0,0,0,0,0.004913704,0,0,0,0,0.002866416,0,0,0,0,0.000167944,0.000506042,0.000748415,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004838951,0,0,0.000923258,0.000458433,1.60663940449549e-05,0,0,0.002777612,0,0,4.74795507414083e-05,0.000338134,0,0,0.000790027,0,0,0
CAM4,4250,0,56719092.58,0.028645283,0.001027757,0.000244089,0.006122673,0.003764616,0,0,0,0,0.005768782,0,0,0,0,0.003718881,0,0,0,0,0.000167944,0.000877706,0.000748415,0,0,0,0,0.000123579,0,0,0,0,0,0,0,0,0.005038699,0,0,0.000949349,0.000458433,0.00011666,0,0,0.002855238,0,0,0.000132672,0.000338134,0,0.000114873,0.001048117,0,0,0
CAM5,4250,0,56719092.58,0.031718442,0.000886487,0.000302928,0.008828313,0.054251764,0,0,0,0,0.007655888,0,0,0,0,0.004884182,0,0,0,0,0,0.000947905,0,0,0,0,0.000450853,0.000145174,0.000271513,0,0,0,0,0,0.005482878,0,0.005860924,0,0,0.000884653,0,0.00109471,0,0,0.002815554,0,0,0.000139066,0,0,0.000155709,0.001099088,0,0,0
CAM6,4250,0,56719092.58,0.02563753,0.000623591,0.000585241,0.004988724,0.008197095,0,0,0,0,0.001817884,0,0,0,0,0.002891895,0,0,0,0,0,0.000649474,0,0,0,0,0.000504035,0.000145174,0.000271513,0,0,0,0,0,0.013846523,0,0.00434855,0,0,0.000646342,7.2272933670187e-05,0.000970126,0,0,0.001737859,0,0,0.000139066,0,0,7.41611934482942e-05,0.000323705,0,0,0
CAM7,4250,0,56719092.58,0.030086883,0.000338039,0.000935503,0.004887076,0.02400569,0,0,0,0,0.001684458,0,0,0,0,0.004818351,0,0,0,0,0,0.000649474,0,0,0,0,0.000453242,0,0.000271513,0,0,0,0,0,0.002379018,0,0.002202612,0,0,0.000197498,0,0.001408581,0,0,0.000661593,0,0,0.000139066,0,0,7.41611934482954e-05,0.000199654,0,0,0
CAM8,4250,0,56719092.58,0.032426914,0.000514208,0.000995293,0.005724577,0.035168321,0,0,0,0,0.003693846,0,0,0,0,0.005475876,0,0,0,0,0,0.000817404,0,0,0,0,0.000504035,0,0.000271513,0,0,0,0,0,0.003997755,0,0.003318787,0,0,0.000327488,0,0.001686124,0,0,0.001281424,0,0,0.000139066,0,0,7.41611934482952e-05,0.001156928,0,0,0
CAM9,4250,0,56719092.58,0.029279511,0.000504126,0.000750445,0.001229115,0.140394817,0,0,0,0,0.003246174,0,0,0,0,0.004263196,0,0,0,0,0,0,0,0,0,0,0.000166347,0,7.52517396945528e-06,0,0,0.000241134,0,0,0,0,0.003178648,0,0,0.000884439,0,0.001144078,0,0,0.00095275,0,0,0.000139066,0,0,0,0.000619189,0,0,0
CAM10,4250,0,56719092.58,0.028245997,0.000463167,0.000791831,0.001046595,0.128390746,0,0,0,0,0.002531059,0,0,0,0,0.004967973,0,0,0,0,0,0,0,0,0,0,0.000315187,0,7.52517396945522e-06,0,0,0.000241134,0,0,0,0,0.002552426,0,0,0.000810761,0,0.001233006,0,0,0.000518771,0,0,0.000139066,0,0,0,0.000240233,0,0,0
CAM11,4250,0,56719092.58,0.030527393,0.00056473,0.000353118,0.00091006,0.154999254,0,0,0,0,0.004282463,0,0,0,0,0,0,0,0,0,0,0.000193639,0,0,0,0,0,0,0,0,0,0.000241134,0,0,0,0,0.003625163,0,0,0.000827855,0,0.000683622,0,0,0.001395457,0,0,0,0,0,0,0.000952389,0,0,0
CAM12,4250,0,56719092.58,0.024008612,0.000892094,0.000406532,0.000110535,0.18202011,0,0,0,0,0.002828197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135903,0,0,0,0,0.000241134,0,0,0,0,0.00307545,0,0,0.001252497,0,0.000985471,0,0,0.000511461,0,0,0,0,0,0,0.000240889,0,0,0
CAM13,4250,0,56719092.58,0.015062415,0.000788944,0.000127756,0.02823834,0.087498908,0,0,0,0,0.004376648,0,0,0,0,0.004485215,0,0,0,0,0,0.006164228,0.005447894,0,0,0,0.000355792,0,0.000370928,0,0,0,0,0,0,0,0.02276078,0,0,0.000565261,2.42742100187029e-05,0.001039024,0,0.003239635,0.006827458,0,0,0.000331671,0.003797189,0,0.001804597,7.38749959963892e-05,0,0,0
CAM14,4250,0,56719092.58,0.022594736,0.000511398,0.000135387,0.019966984,0.131024099,0,0,0,0,0.006163989,0,0,0,0,0.004805578,0,0,0,0,0,0.005549961,0.003392145,0,0,0,0.000267785,0.00025529,6.56885239674322e-05,0,0,0,0,0,0,0,0.017970609,0,0,0.001369154,0.000609409,0.001014836,0,0.000999005,0.007044269,0,0,0.000535348,0.002655154,0,0.003115796,0.000888879,0,0,0
CAM15,4250,0,56719092.58,0.024057014,0.000246963,0.000127611,0.014903628,0.233974476,0,0,0,0,0.008873663,0,0,0,0,0.003769222,0,0,0,0,0,0.008359491,0.00175386,0.000225313,0,0,0.001374389,0.000950236,0.000405902,0,0,0,0,0,0,0,0.020229235,0,0,0.001988548,0.000844569,0.000320229,0,0.001682552,0.008906923,0,0,0.00078261,0.004283797,0,0.003811493,0.002007834,0,0,0
CAM16,4250,0,56719092.58,0.010090256,0.001288496,6.69441917371473e-05,0.013178466,0.065188111,0,0,0,0,0.003368769,0,0,0,0,0,0,0,0,0,0,0.003668595,0.003557669,0,0,0,0.000133792,0,3.24597213157419e-05,0,0,0,0,0,0,0,0.011847482,0,0,0.000741649,0.000200452,0.001094903,0,0,0.005081234,0,0,0.00021831,0.001480928,0,0.001978532,0.000247585,0,0,0
CAM17,4250,0,56719092.58,0.01986547,0.001643969,0.000473461,0.045989767,0,0,0,0,0,0.002085119,0,0,0,0,0.004825137,0,0,0,0,0,0.009606372,0.007443033,0,0,0,0.003761899,0,0.002274291,0.000157706,2.64996086006989e-05,0,0,0,0.001713872,0,0.02669317,0.000285918,0,0.000280319,6.18023201767464e-05,0.000593908,0,0.003592929,0.010876434,0,0,0.000793072,0.003577652,0,0.003041887,0.000833944,0,0,0
CAM18,4250,0,56719092.58,0.025725069,0.000811343,0.000835418,0.015741336,0,0,0,0,0,0.002559945,0,0,0,0,0.001337759,0,0,0,0,0,0.006959177,0.003933644,0,0,0,0.001089717,0.000121329,0,0,0.000380084,0,0,0,1.15435241519944e-05,0,0.015908663,0.000100755,0,0.000294464,0.000576549,0.000937309,0,0.002723598,0.005761767,0,0,0.000236931,0.002163276,0,0.002840987,0.001777352,0,0,0
CAM19,4250,0,56719092.58,0.023621937,0.000825237,0.000860114,0.026061716,0,0,0,0,0,0.002781801,0,0,0,0,0.003961492,0,0,0,0,0,0.008511057,0.005509902,0,0,0,0.000961761,0.000142996,0.000157051,0,0,0,0,0,0,0,0.020685288,0.000285918,0,0.000421992,0.000414028,0.001171188,0,0.002988533,0.007900837,0,0,0.000130712,0.005018313,0,0.001826713,0.00135676,0,0,0
CAM20,4250,0,56719092.58,0.01482108,0.001363223,0.000629179,0.033623474,0.001675842,0,0,0,0,0.003316176,0,0,0,0,0.004996973,0,0,0,0,0,0.007955831,0.005469944,0,0,0,0.002770358,0,0.000157051,0.000157706,0,0,0,0,0,0,0.022384472,0.000285918,0,0.000211731,0.000503436,0.00124746,0,0.002910141,0.008269082,0,0,0.000344667,0.005417083,0,0.001109228,0.001163993,0,0,0
CAM21,4250,0,56719092.58,0.020722244,0.000451677,0.000593107,0.000850807,0.011581526,0,0,0,0,0.000585879,0,0,0,0,0.005687351,0,0,0,0,0,0,0,0,0,0,0.00013091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349759,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM22,4250,0,56719092.58,0.013525909,0.001383753,0,0.001106967,0.041071653,0,0,0,0,0.000216226,0,0,0,0,0.016486633,0,0,0,0,0,0,0,0,0,0,0.000104671,0,0,0,0,0.0003933,0,0,0,0,0.001033181,0,0,0,0,0.001033385,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM23,4250,0,56719092.58,0.016867489,0.00154881,0,0.001428194,0.040634006,0,0,0,0,0.000595257,0,0,0,0,0.017358913,0,0,0,0,0,0,0,0,0,0,4.62500603911431e-05,0,0,0,0,0.0003933,0,0,0,0,0.001099504,0,0,0,0,0.001099707,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM24,4250,0,56719092.58,0.017763519,0.000679965,0,0.001507101,0.011441445,0,0,0,0,0.000809668,0,0,0,0,0.005699257,0,0,0,0,0,0,0,0,0,0,0.000334433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69823799122041e-05,0,0,0,0,0,0,0
CAM25,4250,0,56719092.58,0.016770321,0.000886458,0,0.001551418,0.016846434,0,0,0,0,0.000505344,0,0,0,0,0.00567109,0,0,0,0,0,0,0,0,0,0,0.000334433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69823799122045e-05,0,0,0,0,0,0,0
CAM26,4250,0,56719092.58,0.011702279,0.00169102,0,0.00208411,0,0,0,0,0,0.001111953,0,0,0,0,0,0,0,0,0,0,0.000320696,0,0,0,0,0,0,0,0,0,0,0,0,0.008031467,0,0.004411032,0,0,0.001406936,0.000627499,0.000131087,0,0,0.001857431,0,0,0,0,0,0,6.70053732068107e-05,0,0,0
CAM27,4250,0,56719092.58,0.008591716,0.001856912,0,0.003432134,0,0,0,0,0,0.001308471,0,0,0,0,0,0,0,0,0,0,0.000320696,0,0,0,0,3.52748318413267e-05,0,0,0,0,0,0,0,0,0,0.004412374,0,0,0.001829781,0,8.64807180656713e-05,0,0,0.001598772,0,0,0,0,0,0,0,0,0,0
CAM28,4250,0,56719092.58,0.008395317,0.001953065,0,0.002295897,0,0,0,0,0,0.001232199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000267004,0,9.66515429335713e-05,0.00025688,0,0,0,0,0,0,0,0,0.004468472,0,0,0.001057307,0,8.64807180656716e-05,0,0,0.001766691,0,0,0,1.9817986834535e-05,0,0,0,0,0,0
CAM29,4250,0,56719092.58,0.010580525,0.001852804,0,0.003553835,0,0,0,0,0,0.000917816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000350558,0,0,0,0,0,0,0,0,0,0.004365485,0,0,0.001152435,0,8.64807180656704e-05,0,0,0.001586013,0,0,0,0,0,0,0,0,0,0
CAM30,4250,0,56719092.58,0.015998253,0.002167223,0,0.00374492,0,0,0,0,0,0.001327276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000487093,0,0,0,0,0,0,0,0,0,0.005030512,0,0,0.001819163,2.68887971759694e-05,6.3981809674486e-05,0,0,0.00159696,0,0,0,0,0,0,0,0,0,0
CAM31,4250,0,56719092.58,0.014472902,0.001456534,0,0.00585491,0.031860108,0,0,0,0,0.002079339,0,0,0,0,0,0,0,0,0,0.000482162,0,0,0.000298564,0.001556619,0,9.78538800882726e-05,5.9458586100372e-05,9.18581864200037e-05,0,0,0,0,0,0.002440484,0,0.00872062,0,0,0.000313979,0,0,0,0,0.005642796,0,0,4.01791589020214e-05,0.000420421,0,0.000190047,0.001279671,0,0,0
CAM32,4250,0,56719092.58,0.01675713,0.00175957,0,0.004182232,0.022723592,0,0,0,0,0.002902069,0,0,0,0,0,0,0,0,0,0.000168048,0,0,0.000121729,0.001740084,0,0.000533491,5.94585861003711e-05,0,0,0,0,0,0,0,0,0.007515917,0,0,0.000835255,8.30915431775612e-05,7.9388654757399e-05,0,0,0.004507027,0,0,0.000238715,0.000522903,0,3.84078213991941e-05,0.000644848,0,0,0
CAM33,4250,0,56719092.58,0.023092481,0.000999433,0,0.006796089,0.000836663,0,0,0,0,0.001240599,0,0,0,0,0,0,0,0,0,0.000982108,0,0,0.000207083,0.002618021,0,0.000156935,0.00030467,0.000731209,0,0,0,0,0,0.002440484,0,0.004024259,6.407569806416e-05,0,0.000389043,0,1.62538881913498e-05,0,0,0.002947523,0,0,0.000138162,0.00031331,0,0.000238699,0.000908724,0,0,0
CAM35,4250,0,56719092.58,0.02248915,0.000990335,0,0.002255541,0,0,0,0,0,0.000894592,0,0,0,0,0,0,0,0,0,0.000183215,0,0.000188651,0.000176831,0.002689733,0,0.000346362,0,0,0,0,0,0,0,0,0,0.003978615,0,0,0.00014406,0,0.000553534,0,0,0.002734367,0,0,0.000198536,0.000303555,0,0,9.0830878336276e-05,0,0,0
CAM34,4250,0,56719092.58,0.018086928,0.001331421,0,0.004829417,0.019034713,0,0,0,0,0.001876359,0,0,0,0,0,0,0,0,0,0.000334328,0,0,0.000298564,0.000471196,0,0.000212312,5.94585861003712e-05,0,0,0,0,0,0,0,0,0.005465946,0,0,0.000280204,1.80040544546409e-05,0.000130407,0,0,0.003155709,0,0,4.01791589020209e-05,0.000214114,0,3.84078213991942e-05,0.000972444,0,0,0
CAM36,4250,0,56719092.58,0.023040637,0.001909557,0,0.000799146,0,0,0,0,0,0.00124311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237408,0,0,0,0,0,0,0,0,0,0.001786522,0,0,0.000998671,0.000960374,0.000351627,0,0,0.000235835,0,0,0,0,0,0,0,0,0,0
CAM37,4250,0,56719092.58,0.022047903,0.00197696,0,0,0,0,0,0,0,0.001185804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237408,0,0,0,0,0,0,0,0,0,0.001262179,0,0,0.000823536,0.000960374,0.000453007,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM38,4250,0,56719092.58,0.024096481,0.001588563,0,0,0.01574664,0,0,0,0,0.00098033,0,0,0,0,0.006583603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001697445,0,0,0.000120675,0,0.001577309,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM39,4250,0,56719092.58,0.023449172,0.000566951,0,0,0.012881498,0,0,0,0,0.000921963,0,0,0,0,0.010181386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001297241,0,0,0,0,0.00129795,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM40,4250,0,56719092.58,0.019838537,0.000681161,0,0,0.006978916,0,0,0,0,0.000922335,0,0,0,0,0.008873174,0,0,0,0,0,0,0,0,0,0,0.000234129,0,0,0,0,0,0,0,0,0,0.000669117,0,0,0,0,0.000669188,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM41,4250,0,56719092.58,0.027220758,0.00077187,0.000103481,0.01148722,0.075087251,0,0,0,0,0.013357042,0,0,0,0,0,0,0,0,0,0.000225471,0.002806945,0.000402001,0,0,0,0.001420118,0,0.000683008,0,0,0,0.000373864,0,0.000825115,0.000662634,0.014878848,0,0,0.002071219,0.000112776,0.000523931,0,0.002629915,0.004291889,0,0,0.001164109,0.001138145,0,0.001145779,0.002575741,0,0,0
CAM42,4250,0,56719092.58,0.029268674,0.000699544,0.000119715,0.011079453,0.03888832,0,0,0,0,0.013242028,0,0,0,0,0,0,0,0,0,0,0.002347878,0.000402001,0,0,0,0.000502506,0,0.00045431,0,0,0,0,0,0.001485123,0,0.010879099,0,0,0.002052411,0,0.000360269,0,0.001039773,0.00463552,0,0,0.001025215,0.001138145,0,0.001135891,0.002146793,0,0,0
CAM43,4250,0,56719092.58,0.027112838,0.001171559,9.93031990127664e-05,0,0.092212489,0,0,0,0,0.002472695,0,0,0,0,0,0,0,0,0,0,0.000169387,0,0,0,0,9.12691601016201e-05,0.000229101,0,0,0,0,0,0,0,0,0.001838678,0,0,0.000286953,0,0.000205208,0,0,0.000774877,0,0,0.000637296,0.000164542,0,0.00021713,0.000106426,0,0,0
CAM44,4250,0,56719092.58,0.025435879,0.000899697,9.93031990127673e-05,0,0.113645516,0,0,0,0,0.002510379,0,0,0,0,0,0,0,0,0,0,0.000169387,0,0,0,0,0.000296569,0.000229101,0,0,0,0,0,0,0,0,0.001867768,0,0,0.000290538,0,0.000209779,0,0,0.00078801,0,0,0.000612034,0.000164542,0,0.00021713,0.000106426,0,0,0
CAM45,4250,0,56719092.58,0.017443797,0.000633086,3.03680982083835e-05,0.000514258,0.221135474,0,0,0,0,0.001885818,0,0,0,0,0.009361386,0,0,0,0,0,0.000638706,0,0,0,0,0.000362958,0.0002538,0,0,0,0.00028688,0,0,0.008540656,0.00341658,0.005873765,0,0,0.001849355,0.000124313,0.000846045,0,0,0.001789455,0,0.000871199,2.90513499147619e-05,0,0,0.000379568,0.000348709,0,0,0
CAM46,4250,0,56719092.58,0.019461228,0.000140028,0,0,0.101420409,0,0,0,0,0.000703606,0,0,0,0,0,0,0,0,0,0,0.000251098,0,0,0,0,9.52032633243782e-05,0,0,0,0,0,0,0,0,0,0.000562673,0,0,0.000525739,0,0.000252452,0,0,0,0,0,3.43350460813064e-05,0,0,0,5.44156772065192e-05,0,0,0
CAM47,4250,0,56719092.58,0.018570609,0.00010753,0,0,0.089920107,0,0,0,0,0.000527057,0,0,0,0,0,0,0,0,0,0,0.000251098,0,0,0,0,9.52032633243775e-05,0,0,0,0,0,0,0,0,0,0.000764917,0,0,0.00077687,0,0.00032284,0,0,0,0,0,3.43350460813062e-05,0,0,0,5.44156772065189e-05,0,0,0
CAM48,4250,0,56719092.58,0.017431106,0.000153571,0,0,0.093436863,0,0,0,0,0.00063582,0,0,0,0,0,0,0,0,0,0,0.000251098,0,0,0,0,9.52032633243771e-05,0,0,0,0,0,0,0,0,0,0.000589757,0,0,0.000557805,0,0.000161742,0,0,0,0,0,3.43350460813061e-05,0,0,0,5.44156772065186e-05,0,0,0
CAM49,4250,0,56719092.58,0.010584278,0.00037042,6.16246158160777e-06,0,0.133300047,0,0,0,0,0.000386917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85455899831315e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM50,4250,0,56719092.58,0.015322736,0.000368985,6.16246158160776e-06,0,0.070967893,0,0,0,0,0.000242915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43554596550003e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM51,4250,0,56719092.58,0.014640543,0.00082563,0,0,0.126607821,0,0,0,0,0.001892474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014805,0,0,0,0,0,0,0,0,0,0.003498707,0,0,0.001637162,0,0.000799758,0,0,0.000516041,0,0,2.93902065041418e-05,0,0,0,0,0,0.00212723,0
CAM52,4250,0,56719092.58,0.018185443,0.000515379,0,0,0.110031543,0,0,0,0,0.000695452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001382547,0,0,0.00094097,0,0.001140038,0,0,0,0,0,0,0,0,0,0,0,0,0
CAM53,4250,0,56719092.58,0.018283741,0.000460536,0,0,0.120943934,0,0,0,0,0.000696103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52032633243769e-05,0,0,0,0,0,0,0,0,0,0.001497909,0,0,0.001162519,0,0.000845661,0,0,0,0,0,0,0,0,0,5.44156772065185e-05,0,0,0
